,drug_name,dates
35002,Phentermine (Page 28),"March 21, 2017"
35003,Phentermine (Page 28),"March 21, 2017"
35004,Phentermine (Page 29),"March 21, 2017"
35005,Phentermine (Page 29),"March 21, 2017"
35006,Phentermine (Page 29),"March 21, 2017"
35007,Phentermine (Page 29),"March 21, 2017"
35008,Phentermine (Page 29),"March 20, 2017"
35009,Phentermine (Page 29),"March 19, 2017"
35010,Phentermine (Page 29),"March 18, 2017"
35011,Phentermine (Page 29),"March 18, 2017"
35012,Phentermine (Page 29),"March 18, 2017"
35013,Phentermine (Page 29),"March 17, 2017"
35014,Phentermine (Page 29),"March 17, 2017"
35015,Phentermine (Page 29),"March 17, 2017"
35016,Phentermine (Page 29),"March 16, 2017"
35017,Phentermine (Page 29),"March 15, 2017"
35018,Phentermine (Page 29),"March 15, 2017"
35019,Phentermine (Page 29),"March 14, 2017"
35020,Phentermine (Page 29),"March 13, 2017"
35021,Phentermine (Page 29),"March 13, 2017"
35022,Phentermine (Page 29),"March 11, 2017"
35023,Phentermine (Page 29),"March 10, 2017"
35024,Phentermine (Page 29),"March 10, 2017"
35025,Phentermine (Page 29),"March 8, 2017"
35026,Phentermine (Page 29),"March 8, 2017"
35027,Phentermine (Page 29),"March 7, 2017"
35028,Phentermine (Page 29),"March 6, 2017"
35029,Phentermine (Page 30),"March 6, 2017"
35030,Phentermine (Page 30),"March 6, 2017"
35031,Phentermine (Page 30),"March 4, 2017"
35032,Phentermine (Page 30),"March 3, 2017"
35033,Phentermine (Page 30),"March 2, 2017"
35034,Phentermine (Page 30),"March 2, 2017"
35035,Phentermine (Page 30),"March 1, 2017"
35036,Phentermine (Page 30),"February 28, 2017"
35037,Phentermine (Page 30),"February 28, 2017"
35038,Phentermine (Page 30),"February 28, 2017"
35039,Phentermine (Page 30),"February 27, 2017"
35040,Phentermine (Page 30),"February 27, 2017"
35041,Phentermine (Page 30),"February 27, 2017"
35042,Phentermine (Page 30),"February 26, 2017"
35043,Phentermine (Page 30),"February 25, 2017"
35044,Phentermine (Page 30),"February 24, 2017"
35045,Phentermine (Page 30),"February 24, 2017"
35046,Phentermine (Page 30),"February 23, 2017"
35047,Phentermine (Page 30),"February 23, 2017"
35048,Phentermine (Page 30),"February 22, 2017"
35049,Phentermine (Page 30),"February 21, 2017"
35050,Phentermine (Page 30),"February 20, 2017"
35051,Phentermine (Page 30),"February 20, 2017"
35052,Phentermine (Page 30),"February 19, 2017"
35053,Phentermine (Page 30),"February 19, 2017"
35054,Phentermine (Page 31),"February 18, 2017"
35055,Phentermine (Page 31),"February 16, 2017"
35056,Phentermine (Page 31),"February 16, 2017"
35057,Phentermine (Page 31),"February 15, 2017"
35058,Phentermine (Page 31),"February 15, 2017"
35059,Phentermine (Page 31),"February 15, 2017"
35060,Phentermine (Page 31),"February 15, 2017"
35061,Phentermine (Page 31),"February 14, 2017"
35062,Phentermine (Page 31),"February 14, 2017"
35063,Phentermine (Page 31),"February 12, 2017"
35064,Phentermine (Page 31),"February 11, 2017"
35065,Phentermine (Page 31),"February 11, 2017"
35066,Phentermine (Page 31),"February 11, 2017"
35067,Phentermine (Page 31),"February 11, 2017"
35068,Phentermine (Page 31),"February 10, 2017"
35069,Phentermine (Page 31),"February 9, 2017"
35070,Phentermine (Page 31),"February 9, 2017"
35071,Phentermine (Page 31),"February 8, 2017"
35072,Phentermine (Page 31),"February 8, 2017"
35073,Phentermine (Page 31),"February 8, 2017"
35074,Phentermine (Page 31),"February 7, 2017"
35075,Phentermine (Page 31),"February 7, 2017"
35076,Phentermine (Page 31),"February 4, 2017"
35077,Phentermine (Page 31),"February 3, 2017"
35078,Phentermine (Page 31),"February 3, 2017"
35079,Phentermine (Page 32),"February 3, 2017"
35080,Phentermine (Page 32),"February 3, 2017"
35081,Phentermine (Page 32),"February 2, 2017"
35082,Phentermine (Page 32),"January 30, 2017"
35083,Phentermine (Page 32),"January 29, 2017"
35084,Phentermine (Page 32),"January 29, 2017"
35085,Phentermine (Page 32),"January 27, 2017"
35086,Phentermine (Page 32),"January 26, 2017"
35087,Phentermine (Page 32),"January 26, 2017"
35088,Phentermine (Page 32),"January 25, 2017"
35089,Phentermine (Page 32),"January 25, 2017"
35090,Phentermine (Page 32),"January 24, 2017"
35091,Phentermine (Page 32),"January 24, 2017"
35092,Phentermine (Page 32),"January 24, 2017"
35093,Phentermine (Page 32),"January 24, 2017"
35094,Phentermine (Page 32),"January 23, 2017"
35095,Phentermine (Page 32),"January 22, 2017"
35096,Phentermine (Page 32),"January 21, 2017"
35097,Phentermine (Page 32),"January 20, 2017"
35098,Phentermine (Page 32),"January 20, 2017"
35099,Phentermine (Page 32),"January 20, 2017"
35100,Phentermine (Page 32),"January 19, 2017"
35101,Phentermine (Page 32),"January 18, 2017"
35102,Phentermine (Page 32),"January 17, 2017"
35103,Phentermine (Page 32),"January 15, 2017"
35104,Phentermine (Page 33),"January 15, 2017"
35105,Phentermine (Page 33),"January 15, 2017"
35106,Phentermine (Page 33),"January 14, 2017"
35107,Phentermine (Page 33),"January 12, 2017"
35108,Phentermine (Page 33),"January 12, 2017"
35109,Phentermine (Page 33),"January 11, 2017"
35110,Phentermine (Page 33),"January 11, 2017"
35111,Phentermine (Page 33),"January 10, 2017"
35112,Phentermine (Page 33),"January 10, 2017"
35113,Phentermine (Page 33),"January 9, 2017"
35114,Phentermine (Page 33),"January 8, 2017"
35115,Phentermine (Page 33),"January 8, 2017"
35116,Phentermine (Page 33),"January 6, 2017"
35117,Phentermine (Page 33),"January 6, 2017"
35118,Phentermine (Page 33),"January 5, 2017"
35119,Phentermine (Page 33),"January 4, 2017"
35120,Phentermine (Page 33),"January 3, 2017"
35121,Phentermine (Page 33),"January 3, 2017"
35122,Phentermine (Page 33),"January 3, 2017"
35123,Phentermine (Page 33),"January 3, 2017"
35124,Phentermine (Page 33),"December 30, 2016"
35125,Phentermine (Page 33),"December 30, 2016"
35126,Phentermine (Page 33),"December 29, 2016"
35127,Phentermine (Page 33),"December 29, 2016"
35128,Phentermine (Page 33),"December 29, 2016"
35129,Phentermine (Page 34),"December 28, 2016"
35130,Phentermine (Page 34),"December 27, 2016"
35131,Phentermine (Page 34),"December 24, 2016"
35132,Phentermine (Page 34),"December 23, 2016"
35133,Phentermine (Page 34),"December 22, 2016"
35134,Phentermine (Page 34),"December 21, 2016"
35135,Phentermine (Page 34),"December 20, 2016"
35136,Phentermine (Page 34),"December 19, 2016"
35137,Phentermine (Page 34),"December 17, 2016"
35138,Phentermine (Page 34),"December 16, 2016"
35139,Phentermine (Page 34),"December 16, 2016"
35140,Phentermine (Page 34),"December 15, 2016"
35141,Phentermine (Page 34),"December 15, 2016"
35142,Phentermine (Page 34),"December 14, 2016"
35143,Phentermine (Page 34),"December 14, 2016"
35144,Phentermine (Page 34),"December 13, 2016"
35145,Phentermine (Page 34),"December 12, 2016"
35146,Phentermine (Page 34),"December 11, 2016"
35147,Phentermine (Page 34),"December 11, 2016"
35148,Phentermine (Page 34),"December 11, 2016"
35149,Phentermine (Page 34),"December 10, 2016"
35150,Phentermine (Page 34),"December 10, 2016"
35151,Phentermine (Page 34),"December 8, 2016"
35152,Phentermine (Page 34),"December 8, 2016"
35153,Phentermine (Page 34),"December 8, 2016"
35154,Phentermine (Page 35),"December 8, 2016"
35155,Phentermine (Page 35),"December 6, 2016"
35156,Phentermine (Page 35),"December 5, 2016"
35157,Phentermine (Page 35),"December 4, 2016"
35158,Phentermine (Page 35),"December 4, 2016"
35159,Phentermine (Page 35),"December 2, 2016"
35160,Phentermine (Page 35),"December 1, 2016"
35161,Phentermine (Page 35),"November 30, 2016"
35162,Phentermine (Page 35),"November 30, 2016"
35163,Phentermine (Page 35),"November 30, 2016"
35164,Phentermine (Page 35),"November 30, 2016"
35165,Phentermine (Page 35),"November 27, 2016"
35166,Phentermine (Page 35),"November 26, 2016"
35167,Phentermine (Page 35),"November 24, 2016"
35168,Phentermine (Page 35),"November 23, 2016"
35169,Phentermine (Page 35),"November 20, 2016"
35170,Phentermine (Page 35),"November 19, 2016"
35171,Phentermine (Page 35),"November 18, 2016"
35172,Phentermine (Page 35),"November 18, 2016"
35173,Phentermine (Page 35),"November 18, 2016"
35174,Phentermine (Page 35),"November 17, 2016"
35175,Phentermine (Page 35),"November 17, 2016"
35176,Phentermine (Page 35),"November 17, 2016"
35177,Phentermine (Page 35),"November 16, 2016"
35178,Phentermine (Page 35),"November 16, 2016"
35179,Phentermine (Page 36),"November 16, 2016"
35180,Phentermine (Page 36),"November 15, 2016"
35181,Phentermine (Page 36),"November 15, 2016"
35182,Phentermine (Page 36),"November 15, 2016"
35183,Phentermine (Page 36),"November 15, 2016"
35184,Phentermine (Page 36),"November 15, 2016"
35185,Phentermine (Page 36),"November 15, 2016"
35186,Phentermine (Page 36),"November 15, 2016"
35187,Phentermine (Page 36),"November 14, 2016"
35188,Phentermine (Page 36),"November 13, 2016"
35189,Phentermine (Page 36),"November 13, 2016"
35190,Phentermine (Page 36),"November 12, 2016"
35191,Phentermine (Page 36),"November 12, 2016"
35192,Phentermine (Page 36),"November 11, 2016"
35193,Phentermine (Page 36),"November 10, 2016"
35194,Phentermine (Page 36),"November 10, 2016"
35195,Phentermine (Page 36),"November 10, 2016"
35196,Phentermine (Page 36),"November 10, 2016"
35197,Phentermine (Page 36),"November 8, 2016"
35198,Phentermine (Page 36),"November 7, 2016"
35199,Phentermine (Page 36),"November 6, 2016"
35200,Phentermine (Page 36),"November 5, 2016"
35201,Phentermine (Page 36),"November 4, 2016"
35202,Phentermine (Page 36),"November 3, 2016"
35203,Phentermine (Page 36),"November 3, 2016"
35204,Phentermine (Page 37),"November 3, 2016"
35205,Phentermine (Page 37),"November 2, 2016"
35206,Phentermine (Page 37),"November 2, 2016"
35207,Phentermine (Page 37),"November 2, 2016"
35208,Phentermine (Page 37),"November 1, 2016"
35209,Phentermine (Page 37),"November 1, 2016"
35210,Phentermine (Page 37),"November 1, 2016"
35211,Phentermine (Page 37),"October 31, 2016"
35212,Phentermine (Page 37),"October 31, 2016"
35213,Phentermine (Page 37),"October 30, 2016"
35214,Phentermine (Page 37),"October 29, 2016"
35215,Phentermine (Page 37),"October 29, 2016"
35216,Phentermine (Page 37),"October 29, 2016"
35217,Phentermine (Page 37),"October 27, 2016"
35218,Phentermine (Page 37),"October 27, 2016"
35219,Phentermine (Page 37),"October 26, 2016"
35220,Phentermine (Page 37),"October 26, 2016"
35221,Phentermine (Page 37),"October 25, 2016"
35222,Phentermine (Page 37),"October 24, 2016"
35223,Phentermine (Page 37),"October 23, 2016"
35224,Phentermine (Page 37),"October 22, 2016"
35225,Phentermine (Page 37),"October 21, 2016"
35226,Phentermine (Page 37),"October 21, 2016"
35227,Phentermine (Page 37),"October 20, 2016"
35228,Phentermine (Page 37),"October 20, 2016"
35229,Phentermine (Page 38),"October 20, 2016"
35230,Phentermine (Page 38),"October 19, 2016"
35231,Phentermine (Page 38),"October 19, 2016"
35232,Phentermine (Page 38),"October 18, 2016"
35233,Phentermine (Page 38),"October 17, 2016"
35234,Phentermine (Page 38),"October 17, 2016"
35235,Phentermine (Page 38),"October 17, 2016"
35236,Phentermine (Page 38),"October 17, 2016"
35237,Phentermine (Page 38),"October 17, 2016"
35238,Phentermine (Page 38),"October 15, 2016"
35239,Phentermine (Page 38),"October 14, 2016"
35240,Phentermine (Page 38),"October 14, 2016"
35241,Phentermine (Page 38),"October 14, 2016"
35242,Phentermine (Page 38),"October 13, 2016"
35243,Phentermine (Page 38),"October 13, 2016"
35244,Phentermine (Page 38),"October 12, 2016"
35245,Phentermine (Page 38),"October 12, 2016"
35246,Phentermine (Page 38),"October 11, 2016"
35247,Phentermine (Page 38),"October 10, 2016"
35248,Phentermine (Page 38),"October 10, 2016"
35249,Phentermine (Page 38),"October 10, 2016"
35250,Phentermine (Page 38),"October 10, 2016"
35251,Phentermine (Page 38),"October 8, 2016"
35252,Phentermine (Page 38),"October 8, 2016"
35253,Phentermine (Page 38),"October 7, 2016"
35254,Phentermine (Page 39),"October 6, 2016"
35255,Phentermine (Page 39),"October 6, 2016"
35256,Phentermine (Page 39),"October 5, 2016"
35257,Phentermine (Page 39),"October 4, 2016"
35258,Phentermine (Page 39),"October 4, 2016"
35259,Phentermine (Page 39),"October 1, 2016"
35260,Phentermine (Page 39),"September 30, 2016"
35261,Phentermine (Page 39),"September 29, 2016"
35262,Phentermine (Page 39),"September 28, 2016"
35263,Phentermine (Page 39),"September 28, 2016"
35264,Phentermine (Page 39),"September 27, 2016"
35265,Phentermine (Page 39),"September 26, 2016"
35266,Phentermine (Page 39),"September 26, 2016"
35267,Phentermine (Page 39),"September 25, 2016"
35268,Phentermine (Page 39),"September 23, 2016"
35269,Phentermine (Page 39),"September 21, 2016"
35270,Phentermine (Page 39),"September 21, 2016"
35271,Phentermine (Page 39),"September 19, 2016"
35272,Phentermine (Page 39),"September 18, 2016"
35273,Phentermine (Page 39),"September 17, 2016"
35274,Phentermine (Page 39),"September 16, 2016"
35275,Phentermine (Page 39),"September 16, 2016"
35276,Phentermine (Page 39),"September 16, 2016"
35277,Phentermine (Page 39),"September 13, 2016"
35278,Phentermine (Page 39),"September 13, 2016"
35279,Phentermine (Page 40),"September 10, 2016"
35280,Phentermine (Page 40),"September 10, 2016"
35281,Phentermine (Page 40),"September 8, 2016"
35282,Phentermine (Page 40),"September 4, 2016"
35283,Phentermine (Page 40),"September 3, 2016"
35284,Phentermine (Page 40),"September 3, 2016"
35285,Phentermine (Page 40),"September 3, 2016"
35286,Phentermine (Page 40),"September 2, 2016"
35287,Phentermine (Page 40),"August 31, 2016"
35288,Phentermine (Page 40),"August 30, 2016"
35289,Phentermine (Page 40),"August 28, 2016"
35290,Phentermine (Page 40),"August 27, 2016"
35291,Phentermine (Page 40),"August 26, 2016"
35292,Phentermine (Page 40),"August 24, 2016"
35293,Phentermine (Page 40),"August 24, 2016"
35294,Phentermine (Page 40),"August 24, 2016"
35295,Phentermine (Page 40),"August 24, 2016"
35296,Phentermine (Page 40),"August 22, 2016"
35297,Phentermine (Page 40),"August 22, 2016"
35298,Phentermine (Page 40),"August 22, 2016"
35299,Phentermine (Page 40),"August 22, 2016"
35300,Phentermine (Page 40),"August 19, 2016"
35301,Phentermine (Page 40),"August 19, 2016"
35302,Phentermine (Page 40),"August 19, 2016"
35303,Phentermine (Page 40),"August 17, 2016"
35304,Phentermine (Page 41),"August 17, 2016"
35305,Phentermine (Page 41),"August 15, 2016"
35306,Phentermine (Page 41),"August 14, 2016"
35307,Phentermine (Page 41),"August 14, 2016"
35308,Phentermine (Page 41),"August 14, 2016"
35309,Phentermine (Page 41),"August 11, 2016"
35310,Phentermine (Page 41),"August 10, 2016"
35311,Phentermine (Page 41),"August 9, 2016"
35312,Phentermine (Page 41),"August 8, 2016"
35313,Phentermine (Page 41),"August 5, 2016"
35314,Phentermine (Page 41),"August 5, 2016"
35315,Phentermine (Page 41),"August 4, 2016"
35316,Phentermine (Page 41),"August 2, 2016"
35317,Phentermine (Page 41),"August 1, 2016"
35318,Phentermine (Page 41),"July 31, 2016"
35319,Phentermine (Page 41),"July 31, 2016"
35320,Phentermine (Page 41),"July 30, 2016"
35321,Phentermine (Page 41),"July 29, 2016"
35322,Phentermine (Page 41),"July 29, 2016"
35323,Phentermine (Page 41),"July 27, 2016"
35324,Phentermine (Page 41),"July 26, 2016"
35325,Phentermine (Page 41),"July 26, 2016"
35326,Phentermine (Page 41),"July 26, 2016"
35327,Phentermine (Page 41),"July 26, 2016"
35328,Phentermine (Page 41),"July 26, 2016"
35329,Phentermine (Page 42),"July 25, 2016"
35330,Phentermine (Page 42),"July 23, 2016"
35331,Phentermine (Page 42),"July 22, 2016"
35332,Phentermine (Page 42),"July 22, 2016"
35333,Phentermine (Page 42),"July 22, 2016"
35334,Phentermine (Page 42),"July 22, 2016"
35335,Phentermine (Page 42),"July 21, 2016"
35336,Phentermine (Page 42),"July 20, 2016"
35337,Phentermine (Page 42),"July 20, 2016"
35338,Phentermine (Page 42),"July 20, 2016"
35339,Phentermine (Page 42),"July 19, 2016"
35340,Phentermine (Page 42),"July 17, 2016"
35341,Phentermine (Page 42),"July 17, 2016"
35342,Phentermine (Page 42),"July 14, 2016"
35343,Phentermine (Page 42),"July 13, 2016"
35344,Phentermine (Page 42),"July 13, 2016"
35345,Phentermine (Page 42),"July 12, 2016"
35346,Phentermine (Page 42),"July 12, 2016"
35347,Phentermine (Page 42),"July 11, 2016"
35348,Phentermine (Page 42),"July 10, 2016"
35349,Phentermine (Page 42),"July 10, 2016"
35350,Phentermine (Page 42),"July 9, 2016"
35351,Phentermine (Page 42),"July 9, 2016"
35352,Phentermine (Page 42),"July 8, 2016"
35353,Phentermine (Page 42),"July 8, 2016"
35354,Phentermine (Page 43),"July 8, 2016"
35355,Phentermine (Page 43),"July 6, 2016"
35356,Phentermine (Page 43),"July 4, 2016"
35357,Phentermine (Page 43),"July 2, 2016"
35358,Phentermine (Page 43),"July 2, 2016"
35359,Phentermine (Page 43),"July 1, 2016"
35360,Phentermine (Page 43),"July 1, 2016"
35361,Phentermine (Page 43),"June 30, 2016"
35362,Phentermine (Page 43),"June 29, 2016"
35363,Phentermine (Page 43),"June 28, 2016"
35364,Phentermine (Page 43),"June 28, 2016"
35365,Phentermine (Page 43),"June 28, 2016"
35366,Phentermine (Page 43),"June 28, 2016"
35367,Phentermine (Page 43),"June 27, 2016"
35368,Phentermine (Page 43),"June 27, 2016"
35369,Phentermine (Page 43),"June 26, 2016"
35370,Phentermine (Page 43),"June 26, 2016"
35371,Phentermine (Page 43),"June 26, 2016"
35372,Phentermine (Page 43),"June 23, 2016"
35373,Phentermine (Page 43),"June 23, 2016"
35374,Phentermine (Page 43),"June 21, 2016"
35375,Phentermine (Page 43),"June 21, 2016"
35376,Phentermine (Page 43),"June 20, 2016"
35377,Phentermine (Page 43),"June 20, 2016"
35378,Phentermine (Page 43),"June 19, 2016"
35379,Phentermine (Page 44),"June 18, 2016"
35380,Phentermine (Page 44),"June 17, 2016"
35381,Phentermine (Page 44),"June 17, 2016"
35382,Phentermine (Page 44),"June 16, 2016"
35383,Phentermine (Page 44),"June 16, 2016"
35384,Phentermine (Page 44),"June 15, 2016"
